page_id,page_len,page_touched
16550685,6391,20160704163201
50876876,1846,20160709000449
30864291,12688,20160622150436
25553484,4582,20160703145128
490695,28415,20160717052040
10971459,62205,20160708171349
24335006,3521,20160715043408
37447226,5538,20160715215417
30993054,2194,20160623192416
24335425,7315,20160623144143
8739929,2865,20160703010046
17412471,2240,20160717123144
131352,6738,20160717030132
45444635,2513,20160623144143
13453777,1004,20160704191912
47601013,1262,20160701182150
6838860,21209,20160712213917
20898494,1770,20160630061207
14072560,1886,20160715060432
33983591,3411,20160623144143
29551722,1739,20160606003310
1277545,19822,20160704191912
26011233,1411,20160629231142
37371793,142304,20160717135013
41706881,3189,20160703145128
46798114,1690,20160623144143
21944442,1124,20160613191307
47235302,1392,20160709010722
27716907,3135,20160708231154
23697316,1512,20160706083843
29823665,884,20160710183007
31705949,1253,20160704163201
41271227,8254,20160717081241
47039795,2080,20160712140710
50493571,2434,20160704185114
26078712,7756,20160623144143
33567885,5680,20160629205806
14392601,34230,20160713113153
49744953,4644,20160704163201
7651577,2090,20160704163201
12594125,10076,20160717155943
105379,787,20160704191912
48932756,2412,20160629182758
22787689,2277,20160623144143
29603434,1654,20160704191912
3661802,4377,20160712235751
41556106,2707,20160704163201
7441088,28058,20160712055935
21624709,2216,20160623144143
36327598,3303,20160704191912
873110,6349,20160717105221
7138250,4482,20160717122120
8008565,27789,20160708222753
31572337,8108,20160625061853
22607028,6660,20160629093714
21119971,1594,20160717114124
37516900,2511,20160707235710
30865959,29576,20160708232455
12928956,1357,20160714201454
49029614,1861,20160704163201
2977929,3698,20160630100745
36215157,2652,20160708233645
1216665,22030,20160713115433
34344768,1511,20160611031226
27309779,2798,20160716030532
49359419,7471,20160716052120
30544063,761,20160612140740
32335621,3905,20160713085744
19163591,2954,20160624135454
15930539,17552,20160712093430
46929017,5167,20160606003310
18370006,1648,20160714211858
1029711,3694,20160606003310
25265285,4264,20160612140740
1786655,4044,20160712213917
38720342,1798,20160703145128
5595712,6870,20160625061853
44644556,4503,20160623144143
43440686,3245,20160702010132
35723755,2337,20160630172230
21337419,2236,20160713151915
5952404,7662,20160717110633
36359189,7311,20160712101242
5463525,12514,20160717080038
4368503,12140,20160626125159
42512153,3841,20160629205806
6606689,2546,20160710031639
14436139,23710,20160707233022
6714849,3593,20160623144143
11948122,2404,20160606003310
30100757,2767,20160606003310
28692594,36346,20160711175611
49095959,4342,20160708075647
31799007,4831,20160704191912
45350862,1617,20160715235410
33535068,1679,20160623144143
34179953,4726,20160714034643
40141479,1016,20160606003310
23525455,776,20160606003310
46207761,1875,20160623144143
28042518,12509,20160704191912
18128335,8449,20160629205806
32486845,4492,20160622150436
40470750,1424,20160623144143
27171195,4153,20160620082614
21523022,1368,20160717163825
11595136,5172,20160717134855
27593127,27334,20160717081521
18531021,6578,20160716085630
39514107,2117,20160704163201
30195285,6340,20160715135649
5799317,21428,20160712213917
23404248,20503,20160712033414
15708589,105624,20160707233219
14879130,5094,20160716065108
83711,20446,20160717090908
7218824,4412,20160717140832
29863712,3102,20160623144143
38120170,1024,20160606003310
38817779,12690,20160716000335
511395,2479,20160622150320
31602056,21187,20160626035003
43373840,6959,20160623144143
11657911,11268,20160612140740
43784593,8357,20160709135418
33638973,26594,20160708082446
49426058,20029,20160623144143
620674,8781,20160717082110
38800740,1231,20160704191912
477803,2330,20160630172230
45671016,8094,20160623144143
19992186,18351,20160717143546
7998009,3151,20160717174613
17474732,2256,20160612050707
15378573,1319,20160629205806
5342492,1511,20160623144143
22003203,825,20160704163201
10951252,2802,20160704191912
15431975,1507,20160712213917
37196646,3989,20160623144143
36194637,8954,20160629003426
447771,19576,20160714181517
22803323,1093,20160629205806
50596792,4114,20160711172819
21709370,2729,20160710115029
47333094,3438,20160606003310
36243974,20221,20160714193649
23012666,2116,20160705194823
9907607,1432,20160712235751
14721436,20841,20160711185607
9587042,4176,20160630000207
13293213,1389,20160714214521
20488944,5217,20160623144143
25394096,3967,20160716101938
2974806,11148,20160710084330
35081649,1860,20160708233526
14249864,50318,20160717172512
50618527,15543,20160705100358
14885133,3195,20160611111822
11042714,5273,20160623235330
180525,15483,20160717095430
32611336,1135,20160606003310
25307626,1608,20160708230312
7739857,38232,20160707224345
10295115,9056,20160708223118
41580504,2466,20160612140740
40935796,1849,20160704163201
3720970,3197,20160601031533
40835809,2645,20160703064912
36089595,2348,20160606003310
6594447,2590,20160709200500
11488920,4512,20160712235751
43770593,4203,20160623144143
297465,22048,20160717080811
3176469,2399,20160707225329
557293,9000,20160707213923
40680637,1626,20160712101242
23596096,7619,20160710231455
45364866,63176,20160717134831
22000739,2305,20160711092111
21459693,2229,20160717143930
14896512,3740,20160715230806
38273014,5332,20160716090303
26520514,2834,20160704200641
44125089,6889,20160707130554
5358835,11526,20160606003310
43771647,1266,20160606003310
728273,9718,20160716003013
41101895,28289,20160623144143
22719320,1973,20160704163201
13097741,3083,20160714205301
8235295,3024,20160622020031
570743,7617,20160717072431
26270859,2843,20160706085806
11303176,5209,20160704101710
7878594,723,20160701002426
21143337,4675,20160623144143
47544946,2751,20160623144143
988803,2617,20160625061853
12170028,1538,20160628153541
788122,1098,20160712213917
36967016,2587,20160703145128
851534,2873,20160625061853
42833027,9907,20160609071447
28150999,3958,20160705105246
3082205,1844,20160703064912
11153793,1165,20160629205806
25252097,25062,20160712042634
19287633,4045,20160612140740
19590612,3391,20160717120936
3147084,3256,20160711091600
693320,32498,20160712090905
12010325,6816,20160606003310
5567549,4313,20160703064912
24424574,1057,20160623144143
5124222,1742,20160717100658
21814085,3031,20160629005338
45387987,830,20160606003310
23396819,1358,20160606003310
14459667,5464,20160715105150
22165364,4315,20160712072638
42775341,10650,20160711111602
10110080,3369,20160703064912
23590976,3683,20160704163201
7068306,3050,20160606003310
30673535,31255,20160717182352
42782539,1405,20160609044124
36891537,3435,20160604162401
28085457,10486,20160717045155
41657067,6782,20160630172230
28972695,3031,20160622120348
14926138,1485,20160716093308
3605205,9798,20160713160356
15671903,3926,20160712213917
34583549,9151,20160714200011
34478607,2581,20160623144143
47130034,5962,20160626155916
34332151,2048,20160704163201
19800758,2091,20160716145312
48816196,1492,20160611111822
22122150,4066,20160713030710
34157478,4005,20160715024747
876091,7179,20160716031430
36361054,1814,20160712140710
47429570,1934,20160708235911
30236416,2883,20160712213038
915354,6342,20160606003310
4228560,1994,20160712213917
30953346,3860,20160712122913
36385687,1111,20160704191912
875652,4753,20160704191912
42164610,619,20160714142657
41916787,1892,20160703145128
4966584,7515,20160629003426
24128919,1556,20160704191912
11972757,1032,20160712235751
3871099,3133,20160704191912
15180530,1733,20160716034752
10069229,5004,20160707231813
19556137,2164,20160716134836
2782511,4740,20160712235751
15706637,1131,20160712213917
3149102,6324,20160706064518
659374,11227,20160712235751
31240424,2589,20160606003310
12666914,1130,20160712235751
27376205,52351,20160715182207
28561155,2798,20160623144143
11611521,15245,20160708124039
1937548,3178,20160712235751
9997749,6100,20160716162029
2984417,18882,20160705100358
5634739,4000,20160712030215
36151432,3624,20160626023513
36360709,11096,20160707231754
7112027,3226,20160717095904
3460408,2136,20160630130118
7619004,4463,20160712235751
9031203,3450,20160629171418
19366458,10798,20160717111726
3247871,13650,20160716003607
39494944,4903,20160610210455
16795535,3728,20160623144143
40442493,5756,20160715123457
43304931,1343,20160629205806
5590433,2503,20160625061853
27464042,8494,20160623160011
46535375,1222,20160708163504
29481614,2912,20160606003310
26781017,179374,20160717120536
7048059,2015,20160623144143
22538873,6488,20160708225427
44566440,5868,20160710181651
45223414,7464,20160623144143
2684822,6403,20160712235751
49877533,3451,20160705153511
8902179,3392,20160606003310
29396741,3180,20160625171210
39493272,3597,20160606003310
37778201,960,20160708233839
4061602,6920,20160704191912
28843723,4635,20160704163201
36805188,2582,20160617135930
49141887,1131,20160716052120
48152034,988,20160606003310
19919215,21037,20160712014033
50016860,5414,20160626155916
13389876,8472,20160715175728
18742797,1114,20160623144733
13571896,998,20160712213917
3515481,8429,20160714011500
19028052,14684,20160601031533
14190411,1451,20160704163201
29780370,2115,20160623144143
40730962,1264,20160704191912
15793066,1951,20160712213917
20616277,2006,20160623144733
1145619,5161,20160712213917
18054671,4137,20160712213917
9927243,2889,20160620181805
1273101,2630,20160704074825
42578319,3174,20160606003310
329542,4689,20160629155427
41063817,5511,20160629205806
39713444,2095,20160704163201
49223176,3115,20160704163201
12363150,69585,20160716190549
10855914,11019,20160704191912
50242857,1425,20160623144143
4011953,4533,20160623144143
1387011,8317,20160606003310
3026024,9771,20160714165428
32823360,4144,20160623144143
19260136,9824,20160623144143
20974148,4138,20160717095546
34609181,9327,20160710181651
36235014,2438,20160629140422
18304910,1163,20160714204123
19875229,1200,20160629205806
13732452,5020,20160712213917
423289,11275,20160717182902
46836762,1273,20160623144143
4262738,3376,20160623144143
35139503,17349,20160712222747
4706850,1485,20160715145418
37334097,1822,20160703145128
16840123,697,20160716123905
40911645,3268,20160606003310
501990,19452,20160712055935
49255076,4661,20160606003310
40266896,39544,20160715101144
44095698,1384,20160623144143
25946,14532,20160716115606
50898402,3423,20160714024752
38177610,1064,20160625164903
15803497,1181,20160712213917
1218282,4160,20160717175940
15888393,1129,20160712213917
31421172,3757,20160606003310
15422983,4058,20160716055001
4309109,2554,20160709153420
26760475,3328,20160704163201
2140561,4761,20160717110534
4729841,3983,20160620041707
27622613,3208,20160714202905
4131168,69983,20160716122507
25654158,1498,20160707225507
17231054,2704,20160717071000
34079167,25287,20160716004302
50528539,20554,20160712180956
15245446,59773,20160707234711
46739096,5757,20160711221952
7327448,3925,20160710002131
1403730,33114,20160717165401
1336578,5908,20160717124824
36967217,1747,20160606003310
889632,7035,20160712235751
12381611,1882,20160712235751
20834687,9937,20160712020443
45114027,11906,20160715232200
545654,666,20160623144143
16720998,10234,20160625061853
4518839,4745,20160712235751
5035948,6858,20160710093836
2205581,4164,20160717182314
140973,47933,20160717045812
19767519,8243,20160709183729
22651914,2649,20160622120348
5897742,151840,20160714230111
19115394,9886,20160703064912
28115273,6457,20160710172311
24093107,2338,20160606003310
27573366,2724,20160709211417
204536,42981,20160704191912
11922534,2331,20160705120900
1906391,2204,20160704163201
2949037,1270,20160623144143
128500,36026,20160716221427
2715867,5489,20160702174946
12412798,3046,20160714004747
46330954,1472,20160615171225
28378094,2647,20160626155916
47477157,13088,20160712055935
14920016,3126,20160704191912
50256471,3934,20160629151800
40917095,4395,20160701054624
17832941,2156,20160705172727
39012704,7246,20160704095601
45541632,1898,20160623144143
20407803,444,20160708224609
10612974,2402,20160716063533
39852469,3886,20160704191912
2215910,1615,20160712235751
47665540,3372,20160623144143
24309348,7785,20160710234750
21088853,10816,20160705100358
43628973,800,20160606003310
20201244,9203,20160704191912
3846858,3189,20160717054611
77342,2533,20160717081952
28352186,2327,20160606003310
45188057,1149,20160606003310
493005,1952,20160717100826
49831359,2879,20160629003426
50692712,1419,20160704163201
4797412,4128,20160626155916
9914782,2439,20160611111822
14369461,7182,20160606003310
832004,7811,20160612140740
18206124,1685,20160714200030
40935289,15647,20160713003219
7378447,1823,20160713032337
20285442,544,20160606003310
44370439,2423,20160711122442
11892662,2737,20160708223254
19037826,2223,20160606003310
38147730,4675,20160629205806
24959535,6027,20160708123718
3932159,40857,20160709180508
45363596,956,20160606003310
27295971,2664,20160606003310
14496589,1488,20160708124233
46516883,11321,20160713135712
49832627,1463,20160703173415
29670235,653,20160601031533
22644955,1209,20160625153820
14501979,2640,20160716191445
23651477,1684,20160703110509
38195425,2749,20160629205806
4000633,3195,20160701093042
2658782,13617,20160717111539
5517203,5428,20160602175930
46195857,3973,20160708075422
44399668,6518,20160705100358
44216267,2632,20160623144143
39862520,37006,20160711092111
11180234,600,20160704191912
36841790,3615,20160702174946
22652578,7974,20160704163201
22343307,3154,20160708225414
608788,5484,20160717135440
27957076,9518,20160606003310
38013037,29779,20160705100358
31277738,13412,20160704191912
36415749,649,20160606003310
135468,6650,20160712213917
49871563,2142,20160715144523
2580347,4141,20160704191912
18491338,18860,20160704163201
10885547,2298,20160623144143
46795188,1295,20160629205806
1328482,2874,20160623144733
44797514,4813,20160717095239
38298903,2639,20160706001922
40493919,6515,20160715053706
2614944,2321,20160625005602
14762717,9249,20160716042250
43898970,1751,20160714192711
25655360,4582,20160715052549
48254887,1106,20160617223713
28737875,2419,20160606003310
26020046,1442,20160711214514
12622571,1219,20160712235751
54861,53764,20160717042522
29621594,3578,20160717000753
42295668,25211,20160710181651
19406710,4892,20160606003310
29140613,4980,20160711092111
39844684,9299,20160711091130
12519403,1561,20160712235751
12389918,3589,20160625061853
38487611,5020,20160623144143
16058849,1272,20160712213917
1560573,2851,20160717135648
7360925,3930,20160626153631
47478445,1735,20160606003310
48517137,8452,20160713181616
9183653,3875,20160704163201
21559211,540,20160715182141
49303856,5382,20160712040731
22927053,4093,20160716002712
11190302,5807,20160606003310
28244538,27931,20160625170307
6207517,4861,20160713030710
7883064,2816,20160708043232
45516723,1540,20160606003310
47859914,1728,20160606003310
42016232,4311,20160623144733
43293013,3617,20160714233624
22791650,1735,20160716101911
22879220,4335,20160717022812
30387760,1276,20160623144143
3555822,9790,20160712235751
67522,8819,20160717064242
34173620,586,20160704191912
7801616,4101,20160629143138
17561459,775,20160717024130
33437227,1598,20160623144143
666401,2973,20160606003310
41900552,1182,20160708092620
23955581,7208,20160711222441
20491616,1113,20160703064912
26955907,1831,20160703064912
29254615,3156,20160701151739
12893515,1409,20160712235751
23283661,1283,20160707032011
12927292,1043,20160623144143
41238041,33616,20160606003310
17777526,5512,20160704191912
50787563,12314,20160715104246
900224,20539,20160712235751
26471435,3037,20160703221015
3599618,3489,20160712235751
31953902,6382,20160708023103
9114052,9417,20160705204058
14812377,1370,20160712213917
15790808,1209,20160712213917
4052406,6386,20160713160356
210214,25595,20160717063204
31870489,116468,20160708125732
13719817,8268,20160717104550
3622250,3336,20160712213917
15257398,3556,20160712213917
18899593,935,20160623144143
12695441,10544,20160712235751
41982471,1863,20160606003310
27709352,6480,20160711213208
25361837,2939,20160623144143
37440234,3834,20160629205806
2138007,32584,20160712213917
30864268,4023,20160716143108
41692478,805,20160704191912
38354121,1931,20160708233912
30792205,2164,20160702035001
25635659,5532,20160714195042
18665327,1658,20160715054428
25615757,2028,20160708230328
20937625,2362,20160625061853
4070443,9292,20160715102055
31516471,3629,20160704163201
19521672,3035,20160703064912
1274977,1795,20160716090648
18973358,1638,20160716021840
42701931,1831,20160625061853
38002412,4022,20160709214033
47006295,3336,20160714133244
4039690,87395,20160708073421
1739089,12912,20160717020528
18270229,2493,20160717050935
32160796,2141,20160709010447
155808,5064,20160704191912
14039569,5064,20160712213917
50266428,1028,20160716064512
3686777,2169,20160606003310
35714804,1879,20160704163201
23543317,7135,20160713160356
19034454,1605,20160716083342
19762605,9212,20160606003310
23443,60587,20160716104958
43302756,72039,20160704191912
36863500,6471,20160708233749
36925588,2478,20160711063440
723269,129140,20160704064743
4499204,1817,20160624172856
14468548,5297,20160706093319
1120601,23345,20160717072315
4129248,4437,20160717054724
31993274,5932,20160713032923
10035076,2223,20160704005025
21733134,1789,20160711092111
7116252,7101,20160708222600
46686853,6450,20160606003310
3298854,10218,20160625061853
29531121,2075,20160625061853
507228,4401,20160712235751
5907934,4438,20160717085121
13186795,34720,20160713122115
43202888,564,20160626155916
13695994,7721,20160715122231
21804151,2448,20160715103354
39333194,1706,20160629205806
5809884,4889,20160717110628
1199716,15225,20160715091958
36222628,1864,20160704163201
44285671,1559,20160709010637
21546650,5482,20160716132055
42123580,854,20160707091830
43774788,3690,20160704163201
38995041,1902,20160704163201
996961,4572,20160717113133
16357818,2803,20160717095912
14766648,7381,20160716050644
31868955,6737,20160708233045
24457157,1679,20160629205806
36507910,3421,20160629205806
139167,5892,20160712213917
47383684,3526,20160629003426
36401334,2802,20160704163201
4649159,591,20160704191912
21028391,2419,20160716130225
3355544,2598,20160713191400
21847170,5084,20160703064912
41232342,7829,20160628133624
6110911,3481,20160712213917
35740349,5705,20160623144143
20660297,856,20160606003310
28278148,2992,20160712040731
18835245,1221,20160715120817
18449931,10578,20160711224211
49531870,1634,20160704083237
47812980,6913,20160707201015
15162410,2715,20160623144143
34237168,2021,20160708233434
12652741,1184,20160712235751
34304334,22072,20160705100358
17996385,7660,20160704132441
1134523,18265,20160705230806
10563086,11254,20160712235751
27560248,5709,20160717135607
4246091,2114,20160714195019
29143598,1771,20160623144143
22604613,2244,20160706064518
6998046,2305,20160606003310
190020,8951,20160710052708
12732780,7639,20160704152351
12239058,4364,20160701165957
49893900,1963,20160622022114
43123463,5298,20160623144733
38829845,1232,20160606003310
31193725,3600,20160606003310
7744396,985,20160708222729
5148619,81924,20160714070626
27173703,6665,20160704163201
50121402,5273,20160623144143
27460037,1383,20160703145128
38127229,1307,20160715115148
302558,7492,20160717101238
3051694,1070,20160704163201
622812,6650,20160704191912
42328667,1699,20160606003310
11537954,3491,20160706065530
16546432,876,20160716100853
42313730,2996,20160715182225
43276555,3019,20160716054143
4196339,5559,20160612140740
33365042,1630,20160623144143
745420,25963,20160717114700
1905897,10963,20160705094550
2926713,525,20160601032129
45431793,8738,20160623144143
37711130,5221,20160622171101
31120895,13476,20160712101242
22518078,13140,20160619063037
27425326,620,20160711061558
49977968,1874,20160627035745
11454124,3346,20160712235751
34577689,9011,20160625061853
5831757,7167,20160717180251
20670270,3223,20160717081708
706029,1943,20160717093327
36885098,1889,20160704163201
4887431,5652,20160712235751
32955348,1268,20160623144143
31988254,6354,20160629205806
19006783,4221,20160712040731
33227659,1792,20160701225728
16868320,5856,20160707233322
150525,15557,20160717051239
38552874,3887,20160623144143
9084370,4389,20160704163201
23663841,4090,20160710040640
967728,13005,20160717131751
13275965,3573,20160705100358
21667932,1996,20160711092111
34853535,16704,20160627145530
1079294,1975,20160717145614
9249889,887,20160612140740
23477752,4845,20160713153541
20502341,3535,20160704163201
15893765,1201,20160712213917
10150814,10440,20160714192730
24076460,1542,20160704191912
29081727,765,20160606003310
43166201,12428,20160716023510
21448189,551,20160612140740
5730770,581,20160612140740
1267645,4718,20160711090800
43784270,1272,20160606003310
51002108,1441,20160710102655
41713359,7335,20160709170549
35047916,15606,20160710181651
2831829,4448,20160715214317
5759492,1829,20160704191912
47021272,500,20160628065118
14891956,1326,20160715223716
35277104,10327,20160707235557
44402831,1416,20160606003310
50505493,1007,20160628181416
747731,19890,20160703064912
45290546,777,20160716081011
18743877,3853,20160717082942
31190401,44803,20160717003842
16246656,2519,20160703064912
3096726,3550,20160712132311
34289878,1841,20160704163201
12156862,2262,20160717150434
11939046,2506,20160712235751
21183551,12666,20160707195704
7717646,2269,20160623144143
5034303,4851,20160709171521
26714794,3137,20160713200419
47126967,6506,20160717032138
23097287,2916,20160717041026
5801349,4342,20160707230638
8115003,3734,20160712235751
43655336,1713,20160715185828
16388152,6400,20160717095912
1786714,8957,20160717150237
2396968,1748,20160713030710
46443928,1775,20160606003310
24047254,770,20160612140740
2319305,10818,20160629003426
3733011,6140,20160623144143
45251639,9569,20160629101526
29436442,895,20160606003310
8295911,2803,20160717105528
30019446,6443,20160703064912
31239242,2864,20160629205806
40275404,4649,20160603063946
8715274,3533,20160705100358
2717842,3875,20160625061853
2652518,4363,20160703064912
7767558,4530,20160712235751
8425395,30247,20160716085656
20866881,1860,20160713160356
41307371,809,20160712140710
18541787,8617,20160606003310
12963964,5930,20160716103513
971094,8998,20160717130459
25237355,37368,20160717100540
40612095,17633,20160716145109
16605904,3963,20160623144143
29119228,1362,20160606003310
4875380,2362,20160712235751
49960882,138535,20160715235859
18758592,6847,20160630172230
48791037,3439,20160623144143
602215,3973,20160717080337
9915349,1581,20160606003310
5410249,9069,20160703064912
39101687,1590,20160715074432
44538579,888,20160606003310
46465308,466,20160716082238
46868482,3256,20160606003310
14295203,2124,20160717092036
31686896,7809,20160606003310
37406208,4010,20160713014313
41441338,8442,20160704091345
13817058,4777,20160711013603
34891275,3886,20160606003310
12397385,1110,20160712235751
2918614,1105,20160712235751
14612964,916,20160703094541
30508664,2295,20160703145128
27857098,42303,20160714005409
14533466,1290,20160716075337
11823799,3980,20160717142302
44291379,3524,20160704163201
20672522,4947,20160713214419
32775064,10544,20160717144007
11439905,1356,20160623144143
37337175,2179,20160623144143
29564688,757,20160606003310
42554656,3794,20160623144143
13741264,9243,20160708223542
7435143,2948,20160623144733
43123429,5812,20160623144143
3426797,18555,20160716040617
3127774,7585,20160704205101
33263187,2917,20160627123924
448384,21468,20160717023058
20539481,2837,20160713160356
3450067,19799,20160713130517
36143542,1656,20160702161733
31898173,1647,20160629205806
1034460,19702,20160623144143
7131935,3329,20160612050707
4074727,10552,20160627072632
34248627,1386,20160626015649
21359657,3715,20160623144143
17255291,6553,20160712213917
4744135,1498,20160705153758
36021145,1085,20160606003310
15717025,1436,20160708223852
43397627,50373,20160708161655
20696244,1570,20160623144143
2332117,535,20160612140740
3784626,9243,20160628150238
44632824,8065,20160704191912
30021395,3422,20160703064912
35609106,3679,20160606003310
41227062,18114,20160709185651
23984852,7692,20160710023226
5142270,2026,20160713160356
7610642,14685,20160712235751
56969,13779,20160717044430
4388390,512,20160612153023
1501759,423,20160704191912
6797560,3161,20160716054127
14587876,3466,20160704191912
45673745,2048,20160606003310
2298923,697,20160709062115
38281970,9159,20160701151739
33879506,2887,20160606003310
12707764,3301,20160623001849
47955162,1241,20160628064049
42040555,8480,20160716164559
47541183,4358,20160716145625
25170509,19843,20160625212225
34468207,5635,20160708222554
40485607,1843,20160606003310
860514,2143,20160714192057
43632500,1414,20160704163201
1060111,4859,20160606003310
37430510,10102,20160711092111
5597528,3902,20160712040731
3786580,2204,20160623144143
32046371,6347,20160704163201
25361515,8528,20160625170019
306681,2203,20160712115137
32507830,8952,20160711073550
1386149,5933,20160623144143
39151868,7260,20160626010811
39163840,3731,20160623144143
18507920,2312,20160704191912
34525800,2000,20160715032413
29558456,3313,20160714235848
36365265,31181,20160711214105
47501640,3372,20160706031253
46268613,2475,20160705184215
20675273,1615,20160704163201
29248475,4434,20160622171101
44368126,2499,20160623144143
47388610,611,20160613191307
40228008,6021,20160704175646
26922609,1029,20160704191912
6818394,18001,20160627024031
12596991,417,20160602092824
8503353,3221,20160623144143
1435027,3587,20160717131704
50032090,1654,20160606003310
40941176,1718,20160623144143
29430693,8564,20160606003310
6759833,454,20160704064745
17192976,1662,20160623144143
1316635,4573,20160704191912
45029757,2617,20160629002342
36158079,1210,20160704191912
11119814,1462,20160714212512
4011855,3293,20160704191912
8735966,1544,20160705010845
7346983,3155,20160704191912
18637592,3841,20160707233538
101776,21419,20160717114109
6026421,26190,20160708102848
9413826,871,20160708201148
9173981,1609,20160712213917
1128837,10285,20160717115327
13101518,4105,20160714205301
35280,2615,20160705101627
29482370,5753,20160711095242
21791126,2138,20160716135610
3897558,717,20160707093738
40730484,26117,20160623144143
26625375,2426,20160710200032
1097846,5028,20160706020359
13170622,1816,20160712213917
21605221,1649,20160623160528
44184430,763,20160614064431
16372210,4348,20160717014403
10209367,5155,20160708160158
3872722,4226,20160620085528
12000111,6363,20160712235751
14291697,1889,20160623144143
20212661,3382,20160717060535
2730962,5034,20160629205806
18260731,1745,20160714201954
43631441,6271,20160615044458
42097519,4957,20160607141211
38834171,1643,20160623144143
9130549,7774,20160717042613
2185816,1987,20160712213917
35910166,1266,20160623144143
12534914,7556,20160712140710
4821542,4538,20160623144143
24358406,1799,20160623144143
20601495,657,20160610210455
11614892,3012,20160711171934
7700047,3761,20160629003426
16901588,733,20160705211354
33530128,2671,20160713195357
44787519,9877,20160622150320
41936692,14969,20160629003426
32640583,1986,20160713003737
13358052,2204,20160623144143
40342284,479,20160716085043
46974298,2394,20160703145128
27201222,2698,20160618110738
12917916,1469,20160714194958
20486644,1003,20160623144143
15449901,2251,20160606003310
19014568,1778,20160716055426
12921775,4973,20160714200328
45077973,5682,20160626155916
128454,9165,20160716205327
29435107,654,20160606003310
3915251,4589,20160704191912
27400539,2020,20160623144143
34901654,1337,20160623144143
2569162,3883,20160704191912
10873911,4430,20160704191912
12416720,7493,20160710130038
3150708,806,20160609131140
47357505,2982,20160625174706
29508967,4603,20160705155903
43037473,3435,20160708000357
24139144,3449,20160701151739
8528829,2994,20160712235751
21043665,1080,20160713160356
20648535,750,20160620051339
30695556,1835,20160629205806
41710056,2058,20160707032011
10234567,972,20160712213917
21279189,3855,20160623144143
656358,3226,20160606003310
42505731,6021,20160712140710
23741877,2102,20160706145157
59635,60668,20160717050357
37620014,6748,20160623144733
30497178,2178,20160606003310
37694264,2784,20160704163201
40057676,7201,20160710181651
42022146,4364,20160625061853
2866066,7421,20160704191912
26630411,9500,20160712150721
10211242,4044,20160711132739
180969,11826,20160714003741
5319219,3150,20160713160356
42186219,6460,20160606003310
1244000,1645,20160717153151
41840811,1829,20160715140451
1195987,30609,20160717140433
807232,5250,20160717115524
17048356,1718,20160712213917
28155349,1506,20160704163201
7877271,12944,20160703064912
296050,24988,20160712235826
50163273,7676,20160709000334
8050403,1479,20160717003659
8858292,3801,20160703064912
885954,1428,20160606003310
1385378,6408,20160708073224
10569801,16924,20160707231930
38526399,812,20160713003737
28724376,1741,20160711213208
1105364,4192,20160714095230
25078840,19597,20160623144143
2349957,5317,20160704163201
15703107,3559,20160704163201
206663,82002,20160704191912
26560884,3115,20160714143941
14455968,5927,20160606003310
35433637,7606,20160630020659
4244160,5720,20160714072139
35630120,1888,20160704163201
19033926,1625,20160716083342
2125934,2354,20160714113148
38766503,1235,20160623144143
20874905,17534,20160711205706
8893108,10418,20160712235751
8920001,3406,20160705210400
6781820,11454,20160713152119
744901,11811,20160717100354
180394,28878,20160715133323
14504284,14330,20160629003426
1493211,11030,20160714025906
12255897,1288,20160711153821
31242705,1384,20160711122257
15114164,5119,20160717094953
34279048,6074,20160624060948
12278329,6572,20160710125812
7491480,36035,20160618145457
4261394,2730,20160606003310
18624514,1544,20160715000916
3836065,674,20160622150320
41834124,1817,20160704163201
37580763,24073,20160711094716
35645371,2262,20160623144143
16679797,51582,20160716043341
1478732,1751,20160714073617
40671168,3419,20160606003310
23194400,1923,20160705082419
26991828,16660,20160606003310
31474909,1445,20160623144143
1237967,1557,20160713071903
47615842,1671,20160714030102
37625144,1917,20160606003310
32996298,10936,20160704191912
30850170,2659,20160707235218
46817967,9852,20160623144143
50479879,2072,20160704163201
24279832,11322,20160711213208
47087335,564,20160716084510
50907665,2248,20160710171817
42639137,4462,20160703064912
23250767,924,20160613032113
28259504,12293,20160623144143
19014421,1559,20160716055426
30873695,28850,20160712072311
26943560,3537,20160623144143
30855309,123393,20160712140710
23456349,8907,20160606003310
10177934,4374,20160629205806
34058884,1825,20160713002914
18769055,6151,20160713165719
50923344,2730,20160704163201
3844483,23174,20160628150238
25495005,497,20160715232208
32997700,4968,20160717092942
31330495,4504,20160623144143
29579250,1561,20160601031533
22066387,3933,20160708124623
44754907,1531,20160711213208
49269108,1021,20160630172230
4726007,8695,20160716032136
50885252,6954,20160704191912
122557,9905,20160717140429
5704624,12517,20160716161440
26435610,5974,20160601031533
35075764,39640,20160606003310
109305,9171,20160717142020
45329961,1193,20160703091723
6427306,5279,20160606003310
3335663,7086,20160714210459
169733,24960,20160708015659
31519180,7012,20160606003310
49346026,2968,20160713175952
27808552,9406,20160710163001
2736576,1347,20160612140740
2321123,39556,20160712140835
4024904,1642,20160704191912
5586299,1174,20160625061853
20016418,1433,20160717145318
24244730,3137,20160623144143
36975458,1889,20160704163201
35627535,1771,20160704163201
5745804,5666,20160622120348
19873452,693,20160707032011
45352172,1229,20160629205806
9356590,2237,20160712235751
7818232,622,20160704191912
4538516,22670,20160701151739
43106782,4678,20160709190202
43692762,2127,20160701071749
16971398,1539,20160712213917
38689880,4366,20160717071021
44933473,27464,20160712051049
