page_id,page_len,page_touched
9289165,3938,20160704191912
175081,68562,20160716093642
12333824,4433,20160704163201
7058555,737,20160707194825
6077576,2414,20160717050343
6053531,51017,20160710101411
24444650,1337,20160708230009
36486945,965,20160629205806
18684834,2229,20160717010221
15927016,1197,20160712213917
6250704,863,20160712235751
15431277,1321,20160712213917
2051479,3880,20160712003831
26738378,9741,20160625061853
23613490,15521,20160717145038
5474894,8198,20160712235751
32944429,3954,20160706021759
43777409,3316,20160708000615
2463583,809,20160704191912
48195554,11518,20160704191912
47179184,4006,20160628124918
13087442,3572,20160626022651
44010501,3660,20160708000649
2444510,26121,20160714130249
14922520,4254,20160715121102
771527,7517,20160716095427
21321994,11916,20160716205223
48679815,1717,20160629205806
50922639,3343,20160713081437
12197107,5071,20160717154728
29830361,8853,20160714212044
17384701,2364,20160704191912
13754511,2109,20160712213917
685194,938,20160625061853
14096872,3781,20160711084914
10990351,4546,20160712235751
18584922,3883,20160717074405
22976087,2288,20160709211449
981617,3851,20160717132242
413428,2126,20160704191912
21088679,4053,20160626155916
47657333,7587,20160701171706
31572881,12091,20160717183021
15588992,1190,20160712213917
15576471,1468,20160712213917
1399800,4188,20160716172434
30140032,1164,20160712140710
3213323,5679,20160704191912
43085968,3492,20160715173118
18967580,40148,20160710174451
13912367,1955,20160717174428
19134740,95622,20160714184238
15227,29013,20160716081131
43464255,4824,20160704191912
32437358,5393,20160704191912
13001449,8294,20160717164229
19145656,3386,20160710120724
13935713,923,20160625061853
12113551,2042,20160625061853
23982154,4256,20160704163201
27657437,986,20160704191912
41103207,14622,20160708234419
34079249,27904,20160701182949
953828,5918,20160712213917
4347856,9177,20160717094027
35468320,2937,20160708233546
23033200,1920,20160704163201
29485681,12783,20160714094100
7579943,5582,20160715040549
29583232,4563,20160711092111
1678630,36979,20160705100358
48331875,10142,20160715060613
34591075,930,20160628003338
49716316,3609,20160701143524
48028384,1879,20160629205806
1048702,46909,20160717140710
3090294,5652,20160704205101
12097281,2793,20160626005250
16533842,3549,20160625061853
33194261,37936,20160711022720
7663818,92261,20160715182034
1005384,13823,20160716113855
48941566,1516,20160704191912
4272144,4166,20160709005356
7179855,994,20160712235751
9488109,1166,20160712235751
1524656,4903,20160707224534
27457478,2533,20160712101242
9257261,6328,20160712235751
11865111,3738,20160711215656
2025306,7701,20160704191912
42930205,47848,20160717050328
2275815,6071,20160713160356
35556570,1801,20160704163201
8846157,2439,20160717060645
15228139,4751,20160716080048
15315576,1673,20160703064912
29509170,6300,20160712055654
30913827,1525,20160704194355
47231984,11809,20160705100358
2193283,15782,20160717042343
42872154,2599,20160704163201
16005758,4098,20160712140710
16353536,4281,20160625061853
42870770,2007,20160715190236
31214243,2255,20160704112044
1899788,3510,20160628110629
83204,2649,20160717090905
8990381,1953,20160625061853
28867793,2580,20160707230003
12770684,9028,20160629003426
7467700,31983,20160713212317
9473497,80834,20160715031756
8013981,5244,20160712235751
6930100,3089,20160712213917
29326568,1901,20160707032011
137991,16550,20160717045002
15810985,1263,20160712213917
36519510,2096,20160703145128
9116944,6262,20160717112903
24027392,623,20160630172230
27215971,1353,20160705023521
38054089,2264,20160708130646
20619501,1933,20160704163201
12601219,1345,20160704163201
41433739,2108,20160627133607
1666132,9892,20160712213917
39971805,1125,20160704191912
9157858,7622,20160714025809
28912994,1019,20160704163201
1661747,4396,20160712042836
41061801,1885,20160704163201
14332822,30328,20160716023842
49557615,15644,20160704163201
38612946,526,20160629173953
22131298,3886,20160703145128
15921205,1183,20160712213917
40961901,1312,20160712101242
12947655,2283,20160629003426
49379774,1409,20160713231037
20658718,6143,20160717080738
23531338,709,20160713164114
16823763,18260,20160712140710
3522174,5581,20160625061853
28854618,2694,20160703145128
10111024,13147,20160710120400
10571677,3736,20160629205806
6928309,13395,20160711160907
4565189,3521,20160630143811
518825,21002,20160628134128
21251899,2401,20160717112947
227865,2813,20160629003426
13621939,6355,20160625061853
49330969,1854,20160629205806
29995361,11565,20160707193837
29385102,1370,20160629091857
1998767,4827,20160704163201
979884,13554,20160717132242
41712828,9404,20160704163201
2708217,21225,20160701151739
3294706,14805,20160712235751
40634773,2174,20160712175122
562896,11380,20160712072638
9035647,12840,20160704133828
1165716,31505,20160630024839
390607,42667,20160714182242
43590467,1828,20160717145346
32408323,3012,20160713212429
1017445,19075,20160716233421
20370610,25432,20160707225145
23399114,1933,20160716144406
13647836,4672,20160715004100
15861618,1279,20160712213917
38939945,18774,20160701140518
8249478,1488,20160712213917
25519358,30993,20160705100358
3498008,4725,20160717052520
3435255,11474,20160712213917
41856465,4537,20160711160150
657318,8216,20160704191912
13037171,1294,20160714204039
19177124,6575,20160717102404
9512971,13186,20160712213917
648071,1225,20160715041447
5922774,6862,20160716152206
31890185,10123,20160711072540
3371040,8753,20160704191912
37633380,1882,20160704163201
31546339,14381,20160625183228
381644,9251,20160717145538
5973229,2303,20160707235105
14717889,1412,20160712213917
4914857,2623,20160714233037
42160128,15391,20160716095919
6494827,970,20160704163201
5887278,2111,20160709194545
15032845,2104,20160712213917
46779621,2295,20160713144247
15518678,3235,20160716061629
302948,9215,20160716102900
12097645,1270,20160704191912
33592348,7602,20160716155105
16830941,6121,20160708075324
3538033,1579,20160712213917
26069309,2271,20160703145128
11072796,5166,20160628003338
12851593,927,20160712235751
150884,15819,20160717051325
14880726,5155,20160716070409
42451569,1715,20160717001016
32110843,2667,20160717130600
651286,6067,20160713160356
19227119,4746,20160716183507
28382806,1289,20160704191912
5048807,1780,20160712213917
36747488,7011,20160703064912
29321165,4982,20160629182339
51048110,1112,20160712052158
10362300,3536,20160704191912
5805190,27484,20160715000508
19739804,3621,20160716113619
730011,18203,20160716092015
8503437,2700,20160707231350
36519525,2074,20160703145128
33834893,1402,20160704163201
18652578,1247,20160715030614
3608906,8903,20160717050229
21354785,4345,20160715210114
18225173,3049,20160714200722
42529485,1985,20160702110627
40453951,1055,20160704163201
4132406,3155,20160625061853
465619,6810,20160717044118
21885153,2142,20160711092111
44126741,1378,20160709010626
39514193,1809,20160703145128
2825155,2200,20160629004138
37941963,6741,20160704191912
49017004,2500,20160715100946
6272142,2826,20160712213917
472486,52210,20160717084101
2874394,7981,20160717125207
1336001,4608,20160708094023
16692019,25582,20160707233314
24330571,11424,20160708225946
47436571,3979,20160629003426
15571545,1299,20160712213917
3864454,9210,20160704201148
27671321,1421,20160629205806
262110,48740,20160717054141
15984410,1603,20160716074154
48997167,1286,20160709010757
32080746,832,20160704191912
12116677,7406,20160710125812
22575261,1528,20160708225438
4894473,21671,20160717095318
100200,18577,20160717044535
26834344,4227,20160714142520
49436784,1416,20160628101756
3498793,3649,20160707123421
22104432,3100,20160704163201
683620,5016,20160712213917
45284806,5940,20160711185051
28733517,10250,20160711043959
23215936,5289,20160716002738
1561886,1980,20160704191912
6583583,1304,20160712040731
40390656,2608,20160625061853
7966134,3334,20160629205806
133586,8648,20160717033103
42375412,2990,20160704163201
42216557,5484,20160716091855
3405281,3702,20160703064912
8407819,2211,20160713111729
33955971,4687,20160715020820
35458494,8017,20160707235559
21573013,3628,20160713160356
40256237,895,20160715101140
6487577,2486,20160713192041
20891254,4632,20160715143831
14777775,9425,20160716052616
14783581,2627,20160713160356
12648269,4686,20160713160356
665143,7544,20160717091351
44235093,3415,20160707064429
11504257,646,20160710102711
50237737,2227,20160711224924
25088447,5530,20160707234209
13114780,3459,20160704191912
30508412,2287,20160703145128
25571192,36679,20160625171714
28040225,1054,20160704191912
12534781,1591,20160629003426
5815714,1102,20160717083504
4473,71981,20160717004041
18949376,6617,20160717091945
4995973,4146,20160704191912
39621101,6028,20160713134245
43268399,6209,20160704191912
5693320,2159,20160703064912
112396,9443,20160717171116
21212971,37028,20160708041854
13484170,4079,20160714225405
48708101,1022,20160709194952
29897580,5307,20160713050013
39721777,2037,20160704163201
3622782,4787,20160704175646
48861123,1907,20160711171139
522627,15736,20160717090453
45233535,1123,20160712140710
16618508,1530,20160712140710
5087949,3867,20160708073458
851495,6579,20160716102117
2292230,29731,20160711080120
8409352,5919,20160715052848
33004586,1989,20160711075523
13103930,11090,20160629003426
26877194,4445,20160706014308
33146807,8525,20160625061853
1005379,8229,20160717134654
40736917,5912,20160705073106
45714769,1524,20160704163201
4374657,9164,20160709030009
4185266,20087,20160714202404
33962966,2313,20160704163201
4461261,5952,20160713191513
6909634,11815,20160712101721
1481037,58250,20160707212600
4615730,4159,20160715090435
854032,6037,20160715045143
1365310,13138,20160712235751
34090811,2308,20160717163546
15902494,1354,20160712213917
22897475,12938,20160705094550
5353040,16824,20160712213917
8620580,12766,20160717133921
26183565,2860,20160704191912
363682,1970,20160705100358
38950703,2375,20160713164114
2841079,2266,20160716041406
1253814,25432,20160711165026
31520579,11968,20160704191912
18517831,2264,20160704163201
15201329,3539,20160712213917
19498515,2279,20160717114505
25145622,3017,20160704191912
4899579,20913,20160710140643
13446586,5396,20160717090531
37238887,3033,20160704191912
43330796,2725,20160704163201
25956193,3866,20160713182845
37850201,958,20160714085508
5601787,1822,20160717173524
7053864,7143,20160712033814
12275048,3666,20160712235751
4370820,6710,20160629205806
9363214,1182,20160704191912
4264647,4661,20160712235751
383899,119762,20160717153726
38919867,22767,20160629003426
25215700,18909,20160717131214
23584440,1453,20160713164114
28459039,2216,20160703145128
31181407,6816,20160702231930
19055559,1373,20160630172230
20399818,10724,20160717050520
47824109,1792,20160629205806
11254593,5992,20160712235751
10951767,1232,20160712235751
21197694,1528,20160704191912
3775601,3348,20160712235751
2897555,24727,20160701151739
1126657,16081,20160712213917
41299912,3041,20160710181651
5415106,5060,20160626155916
33788794,7545,20160703144218
14998203,7257,20160701150523
45325410,5593,20160714062948
35893945,4407,20160704163201
12521,89429,20160717072614
3408495,597,20160712235751
39518339,4295,20160629205806
11867956,10293,20160708195622
19088487,3478,20160625061853
19470176,8843,20160712050404
33780340,4790,20160701180220
19031957,5964,20160716080137
18037522,1425,20160704163201
4251432,4620,20160712235751
44944706,19726,20160704163201
47306083,45390,20160717060913
33995275,7578,20160704194355
31077891,2064,20160704163201
88353,6077,20160717092430
1474017,5246,20160716151836
21314351,2660,20160703064912
35980096,6065,20160708113532
19639159,3184,20160716133832
18876634,3653,20160703064912
12185520,973,20160712235751
23566898,18037,20160711194706
10160601,3011,20160704163201
2967520,7149,20160712235751
28497978,2206,20160705185520
13892034,3495,20160715041844
33561207,3159,20160713164114
31519690,9907,20160707032011
25468743,4028,20160703145128
14754960,9916,20160716035217
39916919,6613,20160703064912
1253292,16965,20160717122513
3075276,8473,20160717032813
166250,14276,20160704191912
47540333,6333,20160712093430
24883632,4862,20160712040731
936112,12720,20160716131106
40977053,21225,20160711192816
8368,18416,20160716064250
6298855,6038,20160712213917
36851996,8515,20160710224545
33816766,2094,20160704163201
34443543,2575,20160704191912
42431714,12098,20160625203019
31909270,7804,20160705095532
16913249,1437,20160716132513
2701774,3030,20160704191912
43930109,2987,20160715194334
19857276,1651,20160717003818
51091396,6124,20160717093119
36506547,2757,20160629205806
18205587,1669,20160714200023
14741,25121,20160716075413
3374250,3342,20160706083721
16785283,13492,20160713192617
921114,11404,20160715000435
226431,12013,20160709092517
36549975,4858,20160704191912
49017766,2371,20160712133348
46950100,9721,20160628064022
8639611,16970,20160715184642
15919567,3565,20160712213917
161977,44600,20160701151739
12722025,1270,20160712213917
12183534,5084,20160703064912
14460584,2306,20160715105150
45470841,3426,20160629205806
2710909,2047,20160712011644
23980957,2873,20160704163201
1112749,50937,20160711224147
1110617,26370,20160717115317
8871230,6785,20160704191912
50682944,794,20160629162944
33693729,12021,20160626155916
46847108,5997,20160708235827
32921668,11938,20160717071954
1025524,6992,20160717141415
48281108,418,20160712203337
10442053,516,20160713084235
1077274,3708,20160712213917
44827696,12280,20160713202206
122031,5966,20160717133900
17433923,1847,20160710062457
211712,12739,20160717063204
10225659,4071,20160712235751
40472011,14208,20160711105805
13210535,4327,20160712055935
7528332,8780,20160710105559
16706446,1963,20160712140710
41406863,1737,20160712130257
23929222,2654,20160703145128
2439296,1147,20160625061853
1166665,7054,20160712002749
11048271,4646,20160625061853
46444061,1955,20160705112148
50416217,8153,20160717151021
22131750,3809,20160703145128
9447878,2116,20160713160356
10634560,3170,20160712235751
34011932,1173,20160706000010
585883,47826,20160711100858
41091420,1825,20160704163201
8497057,2828,20160716061130
19014889,1654,20160716055427
47976552,3888,20160705021435
22883623,943,20160704163201
36962238,9543,20160715155622
47436821,1266,20160704191912
2863973,6232,20160704163201
17111076,17353,20160716153904
25446779,3436,20160713003219
118882,5659,20160717115206
24099820,2474,20160715185406
33174234,28557,20160712210746
2058428,9504,20160717170213
33294801,28599,20160717023401
2854945,12702,20160705100358
44895690,1362,20160703145128
7640182,11952,20160711113232
9350833,414,20160711153615
15308513,1585,20160712213917
27284144,3992,20160704205101
782759,42621,20160704191912
5659201,1911,20160629231142
24726570,54061,20160716142217
49005419,19848,20160704163201
15783507,1332,20160712213917
33669836,774,20160708233341
1447903,1167,20160704191912
5668508,4648,20160712235751
24336641,6068,20160708225946
6653302,7545,20160714034735
9233823,1757,20160717031220
12775743,2347,20160717162222
349428,14925,20160705014504
3913225,4430,20160704163201
11647215,3064,20160704191912
22933815,3564,20160711165822
9807402,10236,20160711131057
45186071,3467,20160713035002
18164874,3197,20160714194501
13162525,1577,20160712213917
28310810,4502,20160625183857
4169851,27728,20160708144847
26375579,2439,20160704215221
40158229,2667,20160704163201
3231662,1544,20160715065930
8247564,2856,20160710174435
1752594,7014,20160716220428
41061840,1517,20160628213818
608314,13415,20160717105407
47727187,9528,20160703064912
36613751,880,20160629205806
46722364,2910,20160629205806
47155567,942,20160712140710
18524903,2859,20160717065211
15919136,1944,20160712213917
532767,12422,20160711100854
34249425,1427,20160703111403
15970039,2503,20160625061853
5369166,20008,20160713160356
17954207,3193,20160712213917
25706152,15822,20160707234254
31695329,2481,20160710232316
15691886,990,20160712213917
50445254,2138,20160716223114
4844138,3058,20160625061853
49992002,1175,20160628174040
2983066,5978,20160625171819
4797408,2972,20160625061853
5202259,4210,20160714203940
34974190,3286,20160704101710
7108651,6353,20160704191912
33653938,3605,20160715012702
31494904,1403,20160703145128
38733405,1863,20160704163201
12509542,1821,20160715091013
33313599,3081,20160708233326
455771,13574,20160717095238
3401690,3097,20160715103950
24000369,1976,20160625061853
177015,57608,20160717065737
20859041,1627,20160717093122
41628602,3208,20160708234558
18795731,2457,20160709181844
14830242,2176,20160712213917
24895400,4190,20160714193345
20432796,2254,20160717181238
15204599,3392,20160704191912
15306856,1281,20160712213917
13773112,4181,20160705072600
5669524,6475,20160717151620
39039,48361,20160716192949
487079,6303,20160629003426
11661583,2479,20160716200516
45704540,6367,20160708235635
12662854,4553,20160626034618
31810991,1498,20160625170307
38322265,5944,20160712213351
45146781,4319,20160629101526
23960566,9256,20160717005413
23348456,5299,20160716005225
37875172,2653,20160704163201
8953579,5401,20160715051851
4378748,1996,20160712235751
17670155,15348,20160710052222
42206332,5654,20160711214630
2315188,14119,20160716003947
880478,3181,20160710130445
12523293,1832,20160629205806
33064760,5986,20160707235440
16458135,3177,20160713094054
44827007,2277,20160715043500
46723895,2123,20160717165402
18443804,4216,20160715212456
36889630,2883,20160708233752
36266658,9421,20160629003426
10254561,4697,20160714062701
48783763,1788,20160717173821
19855546,1316,20160716221518
14339337,2925,20160717185440
2428266,7631,20160703064912
40271139,4797,20160715101144
40062956,3587,20160630172230
522036,29240,20160714132634
24210574,1606,20160704191912
615193,29032,20160717082104
5940208,4930,20160717025418
31496756,11216,20160707235343
32522996,10428,20160713004645
2171836,9656,20160714104402
13056658,1675,20160701080340
12837148,14529,20160704191912
9012610,3634,20160626173827
4004231,8225,20160707043121
2270798,5094,20160708113848
2840546,18277,20160717123545
41997,15786,20160716222859
1136108,9055,20160712235751
21284325,2703,20160708224827
11172162,1335,20160712213917
35893001,2832,20160704163201
1237090,3820,20160704191912
46475565,1823,20160716012026
3072809,157064,20160717063327
10943656,12058,20160711141010
14568697,4986,20160713003017
4524560,1195,20160712213917
36412413,2124,20160711213208
39755074,2470,20160704163201
50409123,740,20160709000401
15413170,1692,20160712213917
47971816,409,20160712140710
22510190,1943,20160704163201
878545,3962,20160706132419
18348996,1757,20160714211032
36418427,2089,20160704163201
43678781,49976,20160716092043
47087739,2847,20160713030710
1713795,7746,20160716075937
46210050,10735,20160716054333
46337239,7581,20160710181651
13158268,2351,20160713160356
28708,578,20160715190119
5178575,8206,20160717145116
41670532,1277,20160629205806
35576085,1469,20160708074908
2303032,16620,20160716230801
22439081,3537,20160703145128
181438,30405,20160716144523
4509672,2793,20160625061853
17271855,4060,20160702025058
22354099,2597,20160702070814
24907941,5251,20160711223118
43298220,2501,20160707032011
17113162,2736,20160712213917
22835505,1063,20160711153627
28635067,2593,20160704163201
21398953,4499,20160708224908
47329497,12989,20160705170620
256010,11599,20160713160356
24390840,1467,20160708124850
30873974,20713,20160717173713
50586542,6744,20160703013546
16766084,5788,20160625061853
18783089,28407,20160710133147
5882056,10350,20160710100944
35848716,20818,20160713141941
16637421,2162,20160629205806
742964,51820,20160717164718
1955509,4104,20160713160356
3794309,6848,20160710141932
47000658,2915,20160711154707
34856951,1852,20160701074152
31114557,6562,20160704191912
16139625,5764,20160716081912
18173256,1346,20160717045843
29238,36268,20160716133451
48291174,17009,20160714021013
11935754,5304,20160712213917
26634445,4847,20160629205806
170139,2774,20160717051719
28006447,7955,20160710075757
416770,16387,20160716071041
1103773,20710,20160707193917
48044368,6925,20160626155916
5598946,5040,20160715234751
8884,28206,20160716070447
6791779,74063,20160715054355
4644959,3068,20160714075918
4411574,3261,20160704191912
33174914,2156,20160703145128
12533666,1163,20160709201752
2336774,3111,20160712235751
11023933,2066,20160704191912
8067026,2503,20160715122154
35643436,721,20160713003737
2594406,8553,20160717051651
17886023,1508,20160708224248
18809492,1359,20160716111133
9317603,27067,20160717075621
887757,8062,20160715225359
35541071,1960,20160704163201
1548677,8670,20160713054916
24626279,984,20160704163201
3380850,6439,20160625061853
9426720,7341,20160712235751
39526,2602,20160705101627
12835282,4310,20160712235751
47261571,8661,20160708075511
29482459,40440,20160711070242
19356190,2508,20160704175646
28990666,1715,20160708231717
44977829,5491,20160704191912
15918289,2224,20160712213917
2215111,4076,20160705100358
68326,69348,20160717064245
26581872,5340,20160708123731
8877317,1604,20160712235751
46719940,1262,20160629205806
12165840,3082,20160712235751
28910937,4905,20160704191912
48909024,1381,20160629205806
15049765,41510,20160711214219
4065906,2445,20160706222037
9717980,1513,20160712154101
16818211,34865,20160716005828
40031625,11415,20160712101242
18294136,8872,20160715102300
44595765,6804,20160712232948
50612768,7692,20160708182649
44446008,4742,20160708085919
26761550,2184,20160629205806
25177961,2137,20160625061853
15220186,6299,20160716075305
16830207,2030,20160713030710
3229675,8248,20160707032011
12067046,1995,20160712235751
50831755,4254,20160628054732
31771514,9943,20160717051422
39499411,6991,20160717182358
2994318,3676,20160710035919
1691240,14213,20160705094550
39635328,1860,20160717171719
4268488,2364,20160625133622
2134671,3495,20160704175125
48528222,2331,20160705113729
19556689,5166,20160705200046
15706551,1200,20160714151906
24139846,892,20160712213038
41990894,3933,20160625061853
15738778,1181,20160712213917
31811223,3662,20160712101242
16307613,4171,20160714015814
2363140,9266,20160712213917
22295363,2753,20160714145629
32752509,3223,20160716151654
14563966,10309,20160717101754
5920794,2961,20160711105050
21096580,5621,20160627072816
2854638,7788,20160707151305
33116663,3076,20160712101242
12749377,1346,20160704191912
36703319,1033,20160704191912
33249413,2483,20160704205101
41077814,8985,20160716160237
61763,9427,20160717051214
1833190,6073,20160716230351
1771698,1311,20160707091830
16826,77092,20160716084148
20676114,3197,20160717081713
16305706,9949,20160716040304
23719560,831,20160629231142
33235174,2257,20160629205806
44336398,13709,20160716235621
8331906,14903,20160715171609
12380529,8228,20160704191912
3474877,4573,20160714061835
44991313,2136,20160712140710
37118587,3291,20160717094538
33176325,23097,20160705100358
9490192,4216,20160717181041
21463639,23247,20160717171826
28025356,1666,20160703145128
13880750,4222,20160629205806
18244603,16865,20160710170537
41911414,1311,20160629205806
3182295,1204,20160625061853
17067913,8525,20160703064912
47014416,7138,20160709041308
609138,10849,20160704191912
5833094,756,20160717111007
36877424,1932,20160704163201
11870628,1831,20160717155340
32326100,1844,20160713212334
29424252,1779,20160708163733
14984679,1562,20160712213917
4559416,3450,20160712213917
9798576,3145,20160715074129
11636023,2838,20160701032551
12650530,1261,20160712235751
3874748,13724,20160708220820
8251520,1593,20160704191912
33136723,934,20160710154032
5725367,8193,20160712213917
41932590,3241,20160712101242
43295010,3338,20160711110327
38070985,789,20160708233859
105483,7390,20160717120234
2346220,958,20160713180227
41785543,4320,20160704191912
16041441,4302,20160712040731
47298222,2602,20160704210534
11058028,1105,20160712213917
15721167,23678,20160629003426
41680729,1559,20160711213208
30754928,10310,20160712101242
7149699,18451,20160713070633
1731668,63000,20160716001841
2630068,861,20160704191912
31780593,7504,20160717101754
6258022,1251,20160711111257
227584,7948,20160717042613
42250089,7305,20160705225152
45044468,6672,20160704163201
46713170,3505,20160703064912
15414631,1354,20160712213917
10207536,2225,20160712235751
142794,35486,20160717050543
21905476,1644,20160715215927
18433110,7795,20160713160356
50450479,12765,20160713222547
13297785,1486,20160717064846
34730330,2290,20160708130300
39258284,8181,20160717174103
8624948,2574,20160709204834
4760444,3198,20160710171052
37686307,1859,20160711213802
15071875,1202,20160717094953
467227,11460,20160717095250
25674373,2436,20160711213208
49475228,1417,20160704163201
38226996,2674,20160707032011
43669809,8021,20160715154908
33296464,3883,20160717051851
3343784,5110,20160625061853
3045642,20281,20160717062602
3217326,4008,20160709180431
34156993,5805,20160717055008
2751944,5359,20160717114646
7115631,1799,20160705013409
2233528,28336,20160709003707
36691533,2062,20160712040731
352982,15051,20160716063520
25900478,2309,20160716160023
40768506,1865,20160704163201
44815723,33372,20160705100358
49969184,2979,20160629205806
12824100,14441,20160708223426
44220861,3880,20160717020724
20884160,65580,20160717115438
27347284,2392,20160704163201
13104938,6722,20160626121955
12388,55802,20160717020142
20927085,1776,20160629003426
26220644,1683,20160704191912
578960,1427,20160704191912
18986136,2064,20160630172230
40040217,12506,20160704191912
33148585,980,20160710150047
45660901,1340,20160707040706
41254397,1848,20160704163201
14732413,3251,20160713212317
1091278,3567,20160717141619
27379880,21477,20160717114114
31211971,1929,20160708232624
10239492,4158,20160712235751
14088312,1163,20160715062011
25992801,18045,20160711092111
10972898,4785,20160701211647
21605649,1485,20160704191912
29302711,31322,20160709183839
36366316,2040,20160704163201
18636402,1541,20160629205806
2212038,39428,20160709211307
37911340,5304,20160717171558
29869181,4081,20160703064912
6655571,10285,20160712235751
46357967,2641,20160629205806
18448098,2040,20160704163201
25388427,12285,20160704210919
18460902,2059,20160704191912
30293887,32684,20160625061853
8351308,6802,20160704191912
32788456,4347,20160704163201
12891386,801,20160712235751
969757,3217,20160629223930
43866267,5480,20160712055935
16783421,9208,20160709042921
21859691,9204,20160708144354
26945494,2029,20160629205806
37826638,1248,20160708075006
51000577,2503,20160713215010
561531,11405,20160704191912
37609286,1952,20160717091251
78957,1974,20160716055204
15539595,20826,20160712213917
109228,9198,20160717142015
47691777,966,20160701023620
14769118,8997,20160716050644
340934,10331,20160717120250
44477899,1297,20160629205806
24076112,1436,20160704191912
39484240,1673,20160630130407
17784847,3706,20160710161819
47438979,6786,20160708194435
129871,9637,20160712213917
9185708,514,20160704191912
33309949,10919,20160712101242
48879741,8293,20160709234219
7777614,815,20160704163201
39267070,5220,20160712110909
48036719,3367,20160709202757
11464221,643,20160711103303
28307526,9854,20160703064912
5365171,2487,20160708222212
22179074,1820,20160704191912
24516122,9478,20160711163952
44840148,1514,20160711131122
19327847,1933,20160716110115
32902,28586,20160716152310
32745567,9205,20160708233246
924482,48156,20160717122102
17843144,2032,20160707123421
39303075,6272,20160708043307
14855794,3990,20160712213917
15198459,1361,20160716034801
4020179,6989,20160712235751
23059456,26577,20160716002717
498850,5672,20160716150209
89019,38540,20160717092441
8289564,7725,20160712235751
22558222,3865,20160704191912
7685108,1098,20160712235751
11693362,1561,20160712235751
32116929,4110,20160708233138
2978119,21090,20160714062403
21885194,2000,20160711092111
1308081,4496,20160715125853
7150661,1956,20160712235751
1591050,7975,20160705234337
2437291,10229,20160704191912
36209977,2265,20160703145128
26781876,5943,20160716034304
26022277,8676,20160711092111
31098079,2875,20160708144827
22133690,3727,20160703145128
15240126,15124,20160710142726
14508472,6454,20160629003426
31827337,4274,20160625061853
49593733,7467,20160716053725
50967776,1246,20160711213208
25478419,3154,20160704191912
39499205,3062,20160708234124
29137001,3450,20160703064912
33561211,1007,20160713164114
39834245,1833,20160703145128
5946133,4690,20160710171554
31715783,1368,20160704163201
39874247,10242,20160709185132
8435544,4658,20160712235751
10241065,3907,20160717121720
30379477,9635,20160711234550
2511243,2596,20160712235751
10069510,5004,20160625061853
36706616,691,20160708233727
24639855,2294,20160714202526
3519007,1650,20160704163201
24961082,9240,20160625061853
543308,20914,20160712235751
26239061,3260,20160707211859
21966584,13883,20160712093430
12291554,1195,20160713140916
14013918,2233,20160712213917
43141281,2758,20160711070415
34600590,7404,20160711083748
20978291,1820,20160717100753
25594632,2570,20160709183144
43175190,940,20160630134125
36275185,1921,20160704163201
43111997,3660,20160707032011
23975810,2374,20160710174551
38707323,3882,20160704205132
19479675,4483,20160717030718
16231729,3209,20160712213917
18378920,1339,20160714212911
4111663,12111,20160629003426
34781529,3946,20160704191912
9523676,12430,20160714145055
3321174,14866,20160704205132
38967469,4762,20160717174047
46906235,1534,20160629205806
39200136,37846,20160715220840
19708587,2583,20160717123053
40178128,1926,20160712140710
35894752,11687,20160711050614
36520086,5333,20160704191912
28544795,3028,20160707234559
19445179,9072,20160704191912
14975873,6735,20160704191912
24554246,5180,20160626155916
47492884,3712,20160704163201
8005678,1894,20160712213917
2252376,3159,20160711222443
31057852,12499,20160713083612
17589613,3830,20160704210336
6733849,4211,20160712213917
42547807,24107,20160716090327
4132068,4673,20160712235751
5931407,10598,20160702215739
2271040,16072,20160717045300
43625715,5203,20160629205806
14065523,2903,20160626155916
20647283,21984,20160716175009
19462808,3164,20160714221419
34215203,1377,20160704163201
1687282,8743,20160709200935
22975662,6108,20160704175646
6087491,16651,20160713160356
31673519,1796,20160704191912
31003519,10449,20160711062408
35272272,15122,20160714193648
5846429,3525,20160715175205
1082978,2014,20160626155916
23153421,21417,20160629205806
43758136,1956,20160704163201
25560335,2724,20160703145128
15574993,1031,20160712213917
315476,8632,20160712235751
699263,6401,20160714193143
115193,7166,20160717184418
43060206,2740,20160704163201
139113,10172,20160717050136
38093020,16606,20160712012627
50268053,680,20160628130448
6583135,5084,20160713160356
23764005,2398,20160704112044
30464485,2798,20160704163201
40489032,1959,20160704163201
15289536,2326,20160716042946
39025460,4857,20160704163201
32961823,1309,20160715050944
6376203,2097,20160712235751
14969750,3591,20160625061853
6031311,1251,20160712213917
10968598,10346,20160705100358
562392,3585,20160705193546
47402076,2338,20160704163201
138180,13180,20160717045006
6330796,5617,20160701151739
5933046,6137,20160717085628
11446900,1762,20160714060612
18832835,1768,20160708224415
27757784,1155,20160626021333
14991577,1771,20160712213917
32546285,827,20160712085748
43970569,1172,20160629205806
5979075,17761,20160717111029
3021828,23887,20160711090424
45003318,7430,20160625061853
22112978,1862,20160712140835
19505215,2808,20160704205101
29304349,1051,20160630015425
3892231,1328,20160712015641
17997010,3138,20160704220707
200716,14035,20160713135620
46782572,1613,20160708043330
8925883,5061,20160704191912
9565757,9687,20160715210620
17993961,3407,20160717043909
18654522,3313,20160717103534
22628338,3339,20160703145128
1243767,11926,20160705173135
105270,4155,20160717120223
13065663,1639,20160714204834
21296027,2873,20160713212429
20493667,1567,20160704163201
2301408,8217,20160715052406
